子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
"哇塞!冯绍峰否认与景甜闪婚,他和 85 花的情感八卦全揭秘",9月5日 11:56,1,软萌直播主播,09-05 12:33,内容不错，期待更多！,上海,1
"哇塞!冯绍峰否认与景甜闪婚,他和 85 花的情感八卦全揭秘",9月5日 11:56,2,yveyou闲庭信步,09-05 18:08,都是皮囊在作怪,辽宁,0
景甜工作室辟谣 否认景甜与冯绍峰闪婚传闻,9月5日 11:08,0,,,非百家号页面，跳过评论爬取,,0
冯绍峰景甜被传闪婚辟谣,9月4日 17:41,0,,,非百家号页面，跳过评论爬取,,0
“冯绍峰与景甜官宣闪婚”?冯绍峰工作室辟谣:假!无中生有,9月4日 16:57,1,回忆小月,09-05 05:27,这些人老是造谣,江苏,3
“冯绍峰与景甜官宣闪婚”?冯绍峰工作室辟谣:假!无中生有,9月4日 16:57,2,光步美唱人1j,09-05 11:35,2手男那么香的吗,广东,2
“冯绍峰与景甜官宣闪婚”?冯绍峰工作室辟谣:假!无中生有,9月4日 16:57,3,宇宙无敌号ma,09-05 09:38,他们两个结婚也可以，毕竟男未婚女未嫁,湖北,0
冯绍峰景甜闪婚?双方回应,9月4日 15:58,0,,,非百家号页面，跳过评论爬取,,0
演员冯绍峰、景甜闪婚?最新回应,9月4日 13:36,0,,,无评论,,0
演员冯绍峰方辟谣与景甜闪婚,9月4日 11:16,0,,,非百家号页面，跳过评论爬取,,0
冯绍峰工作室回应恋情传闻：谣言,9月4日 10:43,0,,,非百家号页面，跳过评论爬取,,0
冯绍峰、景甜闪婚?景甜工作室发文:“假!!!”,9月4日 10:09,0,,,非百家号页面，跳过评论爬取,,0
景甜与冯绍峰闪婚?紧急回应!,9月4日 10:03,0,,,无评论,,0
景甜工作室否认“冯绍峰景甜闪婚” 连发6个感叹号,9月4日 09:20,0,,,无评论,,0
景甜工作室连发4个感叹号回应,9月4日 09:14,0,,,无评论,,0
"曝冯绍峰景甜闪婚,景甜方辟谣:景甜女士未婚单身",9月4日 09:14,0,,,非百家号页面，跳过评论爬取,,0
37岁景甜与46岁冯绍峰被疯传已闪婚?景甜方澄清:她未婚单身,9月4日 08:55,0,,,非百家号页面，跳过评论爬取,,0
