子事件,子事件时间,评论序号,用户ID,评论时间,评论内容,用户位置,评论点赞量
冯绍峰景甜闪婚?双方最新回应,9月5日 15:28,0,,,非百家号页面，跳过评论爬取,,0
冯绍峰否认与景甜闪婚,9月5日 11:56,1,yveyou闲庭信步,09-05 18:08,都是皮囊在作怪,辽宁,0
冯绍峰否认与景甜闪婚,9月5日 11:56,2,软萌直播主播,09-05 12:33,内容不错，期待更多！,上海,1
“冯绍峰与景甜官宣闪婚”?冯绍峰工作室辟谣:假!无中生有,9月4日 16:57,1,回忆小月,09-05 05:27,这些人老是造谣,江苏,3
“冯绍峰与景甜官宣闪婚”?冯绍峰工作室辟谣:假!无中生有,9月4日 16:57,2,宇宙无敌号ma,09-05 09:38,他们两个结婚也可以，毕竟男未婚女未嫁,湖北,0
“冯绍峰与景甜官宣闪婚”?冯绍峰工作室辟谣:假!无中生有,9月4日 16:57,3,光步美唱人1j,09-05 11:35,2手男那么香的吗,广东,2
景甜冯绍峰被曝闪婚,9月4日 12:20,0,,,非百家号页面，跳过评论爬取,,0
演员冯绍峰方辟谣与景甜闪婚,9月4日 11:16,0,,,非百家号页面，跳过评论爬取,,0
